file_id	image_path	species	source	set
1848	dataset/images\validation\lab\betula_nigra\wb1039-07-3.jpg	betula_nigra	lab	validation
1849	dataset/images\validation\lab\betula_nigra\wb1039-07-4.jpg	betula_nigra	lab	validation
1850	dataset/images\validation\lab\betula_nigra\wb1039-08-4.jpg	betula_nigra	lab	validation
1851	dataset/images\validation\lab\betula_nigra\wb1039-09-1.jpg	betula_nigra	lab	validation
1852	dataset/images\validation\lab\betula_nigra\wb1039-10-3.jpg	betula_nigra	lab	validation
1853	dataset/images\validation\lab\carya_cordiformis\pi0053-02-2.jpg	carya_cordiformis	lab	validation
1854	dataset/images\validation\lab\carya_cordiformis\pi0053-02-4.jpg	carya_cordiformis	lab	validation
1855	dataset/images\validation\lab\carya_cordiformis\pi0053-03-2.jpg	carya_cordiformis	lab	validation
1856	dataset/images\validation\lab\carya_cordiformis\pi0053-03-4.jpg	carya_cordiformis	lab	validation
1857	dataset/images\validation\lab\carya_cordiformis\pi0054-02-3.jpg	carya_cordiformis	lab	validation
1858	dataset/images\validation\lab\carya_cordiformis\pi0054-03-3.jpg	carya_cordiformis	lab	validation
1859	dataset/images\validation\lab\carya_cordiformis\pi0054-07-1.jpg	carya_cordiformis	lab	validation
1860	dataset/images\validation\lab\carya_cordiformis\pi0055-01-2.jpg	carya_cordiformis	lab	validation
1861	dataset/images\validation\lab\carya_cordiformis\pi0055-01-3.jpg	carya_cordiformis	lab	validation
1862	dataset/images\validation\lab\carya_cordiformis\pi0055-02-1.jpg	carya_cordiformis	lab	validation
1863	dataset/images\validation\lab\carya_cordiformis\pi0055-05-3.jpg	carya_cordiformis	lab	validation
1864	dataset/images\validation\lab\carya_cordiformis\pi0055-05-4.jpg	carya_cordiformis	lab	validation
1865	dataset/images\validation\lab\carya_cordiformis\pi0055-09-3.jpg	carya_cordiformis	lab	validation
1866	dataset/images\validation\lab\carya_cordiformis\pi0055-09-4.jpg	carya_cordiformis	lab	validation
1867	dataset/images\validation\lab\carya_cordiformis\pi0139-03-4.jpg	carya_cordiformis	lab	validation
1868	dataset/images\validation\lab\carya_cordiformis\pi1002-01-3.jpg	carya_cordiformis	lab	validation
1869	dataset/images\validation\lab\carya_cordiformis\pi1068-01-3.jpg	carya_cordiformis	lab	validation
1870	dataset/images\validation\lab\carya_cordiformis\pi2337-01-3.jpg	carya_cordiformis	lab	validation
1871	dataset/images\validation\lab\carya_cordiformis\pi2337-05-2.jpg	carya_cordiformis	lab	validation
1872	dataset/images\validation\lab\carya_cordiformis\pi2337-06-3.jpg	carya_cordiformis	lab	validation
1873	dataset/images\validation\lab\carya_cordiformis\pi2337-06-4.jpg	carya_cordiformis	lab	validation
1874	dataset/images\validation\lab\carya_cordiformis\pi2337-08-1.jpg	carya_cordiformis	lab	validation
1875	dataset/images\validation\lab\catalpa_speciosa\wb1226-01-2.jpg	catalpa_speciosa	lab	validation
1876	dataset/images\validation\lab\catalpa_speciosa\wb1226-03-3.jpg	catalpa_speciosa	lab	validation
1877	dataset/images\validation\lab\catalpa_speciosa\wb1226-05-1.jpg	catalpa_speciosa	lab	validation
1878	dataset/images\validation\lab\catalpa_speciosa\wb1226-06-3.jpg	catalpa_speciosa	lab	validation
1879	dataset/images\validation\lab\catalpa_speciosa\wb1226-06-4.jpg	catalpa_speciosa	lab	validation
1880	dataset/images\validation\lab\catalpa_speciosa\wb1226-08-3.jpg	catalpa_speciosa	lab	validation
1881	dataset/images\validation\lab\catalpa_speciosa\wb1226-09-2.jpg	catalpa_speciosa	lab	validation
1882	dataset/images\validation\lab\catalpa_speciosa\wb1226-10-3.jpg	catalpa_speciosa	lab	validation
1883	dataset/images\validation\lab\catalpa_speciosa\wb1227-01-2.jpg	catalpa_speciosa	lab	validation
1884	dataset/images\validation\lab\catalpa_speciosa\wb1227-03-2.jpg	catalpa_speciosa	lab	validation
1885	dataset/images\validation\lab\catalpa_speciosa\wb1227-04-2.jpg	catalpa_speciosa	lab	validation
1886	dataset/images\validation\lab\catalpa_speciosa\wb1227-07-3.jpg	catalpa_speciosa	lab	validation
1887	dataset/images\validation\lab\catalpa_speciosa\wb1227-10-4.jpg	catalpa_speciosa	lab	validation
1888	dataset/images\validation\lab\catalpa_speciosa\wb1228-01-1.jpg	catalpa_speciosa	lab	validation
1889	dataset/images\validation\lab\catalpa_speciosa\wb1228-04-2.jpg	catalpa_speciosa	lab	validation
1890	dataset/images\validation\lab\catalpa_speciosa\wb1228-05-2.jpg	catalpa_speciosa	lab	validation
1891	dataset/images\validation\lab\catalpa_speciosa\wb1228-08-1.jpg	catalpa_speciosa	lab	validation
1892	dataset/images\validation\lab\catalpa_speciosa\wb1228-10-1.jpg	catalpa_speciosa	lab	validation
1893	dataset/images\validation\lab\corylus_colurna\ny1120-06-3.jpg	corylus_colurna	lab	validation
1894	dataset/images\validation\lab\corylus_colurna\ny1120-06-4.jpg	corylus_colurna	lab	validation
1895	dataset/images\validation\lab\corylus_colurna\ny1120-07-3.jpg	corylus_colurna	lab	validation
1896	dataset/images\validation\lab\corylus_colurna\ny1120-08-4.jpg	corylus_colurna	lab	validation
1897	dataset/images\validation\lab\corylus_colurna\ny1120-09-1.jpg	corylus_colurna	lab	validation
1898	dataset/images\validation\lab\corylus_colurna\ny1120-09-2.jpg	corylus_colurna	lab	validation
1899	dataset/images\validation\lab\corylus_colurna\ny1120-10-1.jpg	corylus_colurna	lab	validation
1900	dataset/images\validation\lab\ficus_carica\wb1370-02-3.jpg	ficus_carica	lab	validation
1901	dataset/images\validation\lab\ficus_carica\wb1370-02-4.jpg	ficus_carica	lab	validation
1902	dataset/images\validation\lab\ficus_carica\wb1370-09-2.jpg	ficus_carica	lab	validation
1903	dataset/images\validation\lab\ficus_carica\wb1370-10-1.jpg	ficus_carica	lab	validation
1904	dataset/images\validation\lab\ficus_carica\wb1370-10-4.jpg	ficus_carica	lab	validation
1905	dataset/images\validation\lab\ficus_carica\wb1371-02-2.jpg	ficus_carica	lab	validation
1906	dataset/images\validation\lab\ficus_carica\wb1371-03-1.jpg	ficus_carica	lab	validation
1907	dataset/images\validation\lab\ficus_carica\wb1371-03-2.jpg	ficus_carica	lab	validation
1908	dataset/images\validation\lab\ficus_carica\wb1371-08-3.jpg	ficus_carica	lab	validation
1909	dataset/images\validation\lab\ficus_carica\wb1371-08-4.jpg	ficus_carica	lab	validation
1910	dataset/images\validation\lab\ficus_carica\wb1371-10-1.jpg	ficus_carica	lab	validation
1911	dataset/images\validation\lab\ficus_carica\wb1372-03-4.jpg	ficus_carica	lab	validation
1912	dataset/images\validation\lab\ficus_carica\wb1372-04-1.jpg	ficus_carica	lab	validation
1913	dataset/images\validation\lab\ficus_carica\wb1372-04-4.jpg	ficus_carica	lab	validation
1914	dataset/images\validation\lab\ficus_carica\wb1372-05-1.jpg	ficus_carica	lab	validation
1915	dataset/images\validation\lab\ficus_carica\wb1372-06-1.jpg	ficus_carica	lab	validation
1916	dataset/images\validation\lab\ficus_carica\wb1372-06-3.jpg	ficus_carica	lab	validation
1917	dataset/images\validation\lab\ficus_carica\wb1372-08-2.jpg	ficus_carica	lab	validation
1918	dataset/images\validation\lab\gleditsia_triacanthos\pi2766-03-1.jpg	gleditsia_triacanthos	lab	validation
1919	dataset/images\validation\lab\gleditsia_triacanthos\pi2766-03-2.jpg	gleditsia_triacanthos	lab	validation
1920	dataset/images\validation\lab\gleditsia_triacanthos\pi2766-03-4.jpg	gleditsia_triacanthos	lab	validation
1921	dataset/images\validation\lab\gleditsia_triacanthos\pi2767-01-2.jpg	gleditsia_triacanthos	lab	validation
1922	dataset/images\validation\lab\gleditsia_triacanthos\pi2767-03-4.jpg	gleditsia_triacanthos	lab	validation
1923	dataset/images\validation\lab\gleditsia_triacanthos\pi2767-04-1.jpg	gleditsia_triacanthos	lab	validation
1924	dataset/images\validation\lab\gleditsia_triacanthos\pi2767-04-2.jpg	gleditsia_triacanthos	lab	validation
1925	dataset/images\validation\lab\gleditsia_triacanthos\pi2767-05-3.jpg	gleditsia_triacanthos	lab	validation
1926	dataset/images\validation\lab\gleditsia_triacanthos\pi2767-06-2.jpg	gleditsia_triacanthos	lab	validation
1927	dataset/images\validation\lab\gleditsia_triacanthos\pi2767-08-1.jpg	gleditsia_triacanthos	lab	validation
1928	dataset/images\validation\lab\gleditsia_triacanthos\pi2767-10-4.jpg	gleditsia_triacanthos	lab	validation
1929	dataset/images\validation\lab\gleditsia_triacanthos\pi2768-01-3.jpg	gleditsia_triacanthos	lab	validation
1930	dataset/images\validation\lab\gleditsia_triacanthos\pi2768-03-1.jpg	gleditsia_triacanthos	lab	validation
1931	dataset/images\validation\lab\gleditsia_triacanthos\pi2768-04-1.jpg	gleditsia_triacanthos	lab	validation
1932	dataset/images\validation\lab\gleditsia_triacanthos\pi2768-04-3.jpg	gleditsia_triacanthos	lab	validation
1933	dataset/images\validation\lab\gleditsia_triacanthos\pi2768-08-3.jpg	gleditsia_triacanthos	lab	validation
1934	dataset/images\validation\lab\gleditsia_triacanthos\pi2769-03-4.jpg	gleditsia_triacanthos	lab	validation
1935	dataset/images\validation\lab\gleditsia_triacanthos\pi2769-05-4.jpg	gleditsia_triacanthos	lab	validation
1936	dataset/images\validation\lab\gleditsia_triacanthos\pi2769-06-1.jpg	gleditsia_triacanthos	lab	validation
1937	dataset/images\validation\lab\gleditsia_triacanthos\pi2769-10-3.jpg	gleditsia_triacanthos	lab	validation
1938	dataset/images\validation\lab\gleditsia_triacanthos\pi2769-10-4.jpg	gleditsia_triacanthos	lab	validation
1939	dataset/images\validation\lab\gleditsia_triacanthos\pi2769-11-1.jpg	gleditsia_triacanthos	lab	validation
1940	dataset/images\validation\lab\koelreuteria_paniculata\wb1460-02-4.jpg	koelreuteria_paniculata	lab	validation
1941	dataset/images\validation\lab\koelreuteria_paniculata\wb1460-03-1.jpg	koelreuteria_paniculata	lab	validation
1942	dataset/images\validation\lab\koelreuteria_paniculata\wb1460-03-3.jpg	koelreuteria_paniculata	lab	validation
1943	dataset/images\validation\lab\koelreuteria_paniculata\wb1460-04-1.jpg	koelreuteria_paniculata	lab	validation
1944	dataset/images\validation\lab\koelreuteria_paniculata\wb1460-05-4.jpg	koelreuteria_paniculata	lab	validation
1945	dataset/images\validation\lab\koelreuteria_paniculata\wb1460-06-4.jpg	koelreuteria_paniculata	lab	validation
1946	dataset/images\validation\lab\koelreuteria_paniculata\wb1461-01-4.jpg	koelreuteria_paniculata	lab	validation
1947	dataset/images\validation\lab\koelreuteria_paniculata\wb1461-02-2.jpg	koelreuteria_paniculata	lab	validation
1948	dataset/images\validation\lab\koelreuteria_paniculata\wb1461-06-4.jpg	koelreuteria_paniculata	lab	validation
1949	dataset/images\validation\lab\koelreuteria_paniculata\wb1461-07-2.jpg	koelreuteria_paniculata	lab	validation
1950	dataset/images\validation\lab\koelreuteria_paniculata\wb1461-09-2.jpg	koelreuteria_paniculata	lab	validation
1951	dataset/images\validation\lab\koelreuteria_paniculata\wb1462-03-1.jpg	koelreuteria_paniculata	lab	validation
1952	dataset/images\validation\lab\koelreuteria_paniculata\wb1462-04-2.jpg	koelreuteria_paniculata	lab	validation
1953	dataset/images\validation\lab\koelreuteria_paniculata\wb1462-05-1.jpg	koelreuteria_paniculata	lab	validation
1954	dataset/images\validation\lab\koelreuteria_paniculata\wb1462-05-2.jpg	koelreuteria_paniculata	lab	validation
1955	dataset/images\validation\lab\koelreuteria_paniculata\wb1462-05-3.jpg	koelreuteria_paniculata	lab	validation
1956	dataset/images\validation\lab\koelreuteria_paniculata\wb1462-07-4.jpg	koelreuteria_paniculata	lab	validation
1957	dataset/images\validation\lab\koelreuteria_paniculata\wb1462-09-4.jpg	koelreuteria_paniculata	lab	validation
1958	dataset/images\validation\lab\magnolia_stellata\ny1004-01-1.jpg	magnolia_stellata	lab	validation
1959	dataset/images\validation\lab\magnolia_stellata\ny1004-02-1.jpg	magnolia_stellata	lab	validation
1960	dataset/images\validation\lab\magnolia_stellata\ny1004-06-2.jpg	magnolia_stellata	lab	validation
1961	dataset/images\validation\lab\magnolia_stellata\ny1005-01-2.jpg	magnolia_stellata	lab	validation
1962	dataset/images\validation\lab\magnolia_stellata\ny1005-06-1.jpg	magnolia_stellata	lab	validation
1963	dataset/images\validation\lab\magnolia_stellata\ny1005-07-2.jpg	magnolia_stellata	lab	validation
1964	dataset/images\validation\lab\magnolia_stellata\ny1005-08-1.jpg	magnolia_stellata	lab	validation
1965	dataset/images\validation\lab\magnolia_stellata\ny1005-08-3.jpg	magnolia_stellata	lab	validation
1966	dataset/images\validation\lab\magnolia_stellata\ny1005-09-1.jpg	magnolia_stellata	lab	validation
1967	dataset/images\validation\lab\magnolia_stellata\ny1005-09-4.jpg	magnolia_stellata	lab	validation
1968	dataset/images\validation\lab\magnolia_stellata\ny1006-02-3.jpg	magnolia_stellata	lab	validation
1969	dataset/images\validation\lab\magnolia_stellata\ny1006-04-2.jpg	magnolia_stellata	lab	validation
1970	dataset/images\validation\lab\magnolia_stellata\ny1006-05-2.jpg	magnolia_stellata	lab	validation
1971	dataset/images\validation\lab\magnolia_stellata\ny1006-06-2.jpg	magnolia_stellata	lab	validation
1972	dataset/images\validation\lab\magnolia_stellata\ny1006-07-1.jpg	magnolia_stellata	lab	validation
1973	dataset/images\validation\lab\magnolia_stellata\ny1006-07-2.jpg	magnolia_stellata	lab	validation
1974	dataset/images\validation\lab\magnolia_stellata\ny1006-09-1.jpg	magnolia_stellata	lab	validation
1975	dataset/images\validation\lab\magnolia_stellata\ny1006-10-3.jpg	magnolia_stellata	lab	validation
1976	dataset/images\validation\lab\quercus_velutina\wb1445-03-2.jpg	quercus_velutina	lab	validation
1977	dataset/images\validation\lab\quercus_velutina\wb1445-04-2.jpg	quercus_velutina	lab	validation
1978	dataset/images\validation\lab\quercus_velutina\wb1445-08-2.jpg	quercus_velutina	lab	validation
1979	dataset/images\validation\lab\quercus_velutina\wb1445-10-1.jpg	quercus_velutina	lab	validation
1980	dataset/images\validation\lab\quercus_velutina\wb1445-10-4.jpg	quercus_velutina	lab	validation
1981	dataset/images\validation\lab\quercus_velutina\wb1446-03-2.jpg	quercus_velutina	lab	validation
1982	dataset/images\validation\lab\quercus_velutina\wb1446-03-4.jpg	quercus_velutina	lab	validation
1983	dataset/images\validation\lab\quercus_velutina\wb1446-04-3.jpg	quercus_velutina	lab	validation
1984	dataset/images\validation\lab\quercus_velutina\wb1446-05-2.jpg	quercus_velutina	lab	validation
1985	dataset/images\validation\lab\quercus_velutina\wb1446-07-2.jpg	quercus_velutina	lab	validation
1986	dataset/images\validation\lab\quercus_velutina\wb1446-07-4.jpg	quercus_velutina	lab	validation
1987	dataset/images\validation\lab\quercus_velutina\wb1446-09-1.jpg	quercus_velutina	lab	validation
1988	dataset/images\validation\lab\quercus_velutina\wb1447-02-3.jpg	quercus_velutina	lab	validation
1989	dataset/images\validation\lab\quercus_velutina\wb1447-05-1.jpg	quercus_velutina	lab	validation
1990	dataset/images\validation\lab\quercus_velutina\wb1447-07-2.jpg	quercus_velutina	lab	validation
1991	dataset/images\validation\lab\quercus_velutina\wb1447-07-4.jpg	quercus_velutina	lab	validation
1992	dataset/images\validation\lab\quercus_velutina\wb1447-09-2.jpg	quercus_velutina	lab	validation
1993	dataset/images\validation\lab\quercus_velutina\wb1447-10-3.jpg	quercus_velutina	lab	validation
1994	dataset/images\validation\field\acer_campestre\13291732971024.jpg	acer_campestre	field	validation
1995	dataset/images\validation\field\acer_campestre\13291732973114.jpg	acer_campestre	field	validation
1996	dataset/images\validation\field\acer_campestre\13291732974447.jpg	acer_campestre	field	validation
1997	dataset/images\validation\field\acer_campestre\13291732974638.jpg	acer_campestre	field	validation
1998	dataset/images\validation\field\acer_campestre\13291732977086.jpg	acer_campestre	field	validation
1999	dataset/images\validation\field\acer_ginnala\13291762512931.jpg	acer_ginnala	field	validation
2000	dataset/images\validation\field\acer_ginnala\13291762513529.jpg	acer_ginnala	field	validation
2001	dataset/images\validation\field\acer_ginnala\13291762513606.jpg	acer_ginnala	field	validation
2002	dataset/images\validation\field\acer_ginnala\13291762517273.jpg	acer_ginnala	field	validation
2003	dataset/images\validation\field\acer_negundo\13001151160340.jpg	acer_negundo	field	validation
2004	dataset/images\validation\field\acer_negundo\13001151161516.jpg	acer_negundo	field	validation
2005	dataset/images\validation\field\acer_negundo\13001151162671.jpg	acer_negundo	field	validation
2006	dataset/images\validation\field\acer_negundo\13001151164033.jpg	acer_negundo	field	validation
2007	dataset/images\validation\field\aesculus_glabra\12991998621638.jpg	aesculus_glabra	field	validation
2008	dataset/images\validation\field\aesculus_glabra\12991998735400.jpg	aesculus_glabra	field	validation
2009	dataset/images\validation\field\aesculus_glabra\12991998777206.jpg	aesculus_glabra	field	validation
2010	dataset/images\validation\field\aesculus_glabra\12991998783451.jpg	aesculus_glabra	field	validation
2011	dataset/images\validation\field\aesculus_glabra\12991998876446.jpg	aesculus_glabra	field	validation
2012	dataset/images\validation\field\aesculus_glabra\12991998892679.jpg	aesculus_glabra	field	validation
2013	dataset/images\validation\field\albizia_julibrissin\13001200146555.jpg	albizia_julibrissin	field	validation
2014	dataset/images\validation\field\albizia_julibrissin\13001200146778.jpg	albizia_julibrissin	field	validation
2015	dataset/images\validation\field\albizia_julibrissin\13001200147184.jpg	albizia_julibrissin	field	validation
2016	dataset/images\validation\field\albizia_julibrissin\13001200149351.jpg	albizia_julibrissin	field	validation
2017	dataset/images\validation\field\amelanchier_arborea\13291782500727.jpg	amelanchier_arborea	field	validation
2018	dataset/images\validation\field\amelanchier_arborea\13291782501255.jpg	amelanchier_arborea	field	validation
2019	dataset/images\validation\field\amelanchier_arborea\13291782502530.jpg	amelanchier_arborea	field	validation
2020	dataset/images\validation\field\amelanchier_arborea\13291782506516.jpg	amelanchier_arborea	field	validation
2021	dataset/images\validation\field\amelanchier_arborea\13291782509714.jpg	amelanchier_arborea	field	validation
2022	dataset/images\validation\field\amelanchier_arborea\13291782509874.jpg	amelanchier_arborea	field	validation
2023	dataset/images\validation\field\betula_nigra\1258487222_0003.jpg	betula_nigra	field	validation
2024	dataset/images\validation\field\betula_nigra\1258487222_0004.jpg	betula_nigra	field	validation
2025	dataset/images\validation\field\betula_nigra\1258487222_0007.jpg	betula_nigra	field	validation
2026	dataset/images\validation\field\carya_cordiformis\13001257140155.jpg	carya_cordiformis	field	validation
2027	dataset/images\validation\field\carya_cordiformis\13001257140811.jpg	carya_cordiformis	field	validation
2028	dataset/images\validation\field\carya_cordiformis\13001257141387.jpg	carya_cordiformis	field	validation
2029	dataset/images\validation\field\carya_cordiformis\13001257142666.jpg	carya_cordiformis	field	validation
2030	dataset/images\validation\field\carya_cordiformis\13001257144043.jpg	carya_cordiformis	field	validation
2031	dataset/images\validation\field\carya_cordiformis\13001257144453.jpg	carya_cordiformis	field	validation
2032	dataset/images\validation\field\carya_cordiformis\13001257149000.jpg	carya_cordiformis	field	validation
2033	dataset/images\validation\field\catalpa_speciosa\1249059957_0002.jpg	catalpa_speciosa	field	validation
2034	dataset/images\validation\field\catalpa_speciosa\1259110850_0028.jpg	catalpa_speciosa	field	validation
2035	dataset/images\validation\field\catalpa_speciosa\13001271781589.jpg	catalpa_speciosa	field	validation
2036	dataset/images\validation\field\catalpa_speciosa\13001271783322.jpg	catalpa_speciosa	field	validation
2037	dataset/images\validation\field\catalpa_speciosa\13001271784976.jpg	catalpa_speciosa	field	validation
2038	dataset/images\validation\field\catalpa_speciosa\13001271785661.jpg	catalpa_speciosa	field	validation
2039	dataset/images\validation\field\catalpa_speciosa\13001271786231.jpg	catalpa_speciosa	field	validation
2040	dataset/images\validation\field\catalpa_speciosa\13001271787506.jpg	catalpa_speciosa	field	validation
2041	dataset/images\validation\field\catalpa_speciosa\13001271788462.jpg	catalpa_speciosa	field	validation
2042	dataset/images\validation\field\catalpa_speciosa\13001271788519.jpg	catalpa_speciosa	field	validation
2043	dataset/images\validation\field\corylus_colurna\13291794491749.jpg	corylus_colurna	field	validation
2044	dataset/images\validation\field\corylus_colurna\13291794495196.jpg	corylus_colurna	field	validation
2045	dataset/images\validation\field\corylus_colurna\13291794496273.jpg	corylus_colurna	field	validation
2046	dataset/images\validation\field\corylus_colurna\13291794497514.jpg	corylus_colurna	field	validation
2047	dataset/images\validation\field\corylus_colurna\13291794498124.jpg	corylus_colurna	field	validation
2048	dataset/images\validation\field\ficus_carica\13001931301153.jpg	ficus_carica	field	validation
2049	dataset/images\validation\field\ficus_carica\13001931301561.jpg	ficus_carica	field	validation
2050	dataset/images\validation\field\ficus_carica\13001931302259.jpg	ficus_carica	field	validation
2051	dataset/images\validation\field\ficus_carica\13001931304802.jpg	ficus_carica	field	validation
2052	dataset/images\validation\field\ficus_carica\13001931306812.jpg	ficus_carica	field	validation
2053	dataset/images\validation\field\ficus_carica\13001931309766.jpg	ficus_carica	field	validation
2054	dataset/images\validation\field\gleditsia_triacanthos\12992000911703.jpg	gleditsia_triacanthos	field	validation
2055	dataset/images\validation\field\gleditsia_triacanthos\12992000957042.jpg	gleditsia_triacanthos	field	validation
2056	dataset/images\validation\field\gleditsia_triacanthos\12992001013700.jpg	gleditsia_triacanthos	field	validation
2057	dataset/images\validation\field\gleditsia_triacanthos\12992001105556.jpg	gleditsia_triacanthos	field	validation
2058	dataset/images\validation\field\gleditsia_triacanthos\12992001138953.jpg	gleditsia_triacanthos	field	validation
2059	dataset/images\validation\field\gleditsia_triacanthos\12992001168663.jpg	gleditsia_triacanthos	field	validation
2060	dataset/images\validation\field\koelreuteria_paniculata\13001956950011.jpg	koelreuteria_paniculata	field	validation
2061	dataset/images\validation\field\koelreuteria_paniculata\13001956950035.jpg	koelreuteria_paniculata	field	validation
2062	dataset/images\validation\field\koelreuteria_paniculata\13001956951286.jpg	koelreuteria_paniculata	field	validation
2063	dataset/images\validation\field\koelreuteria_paniculata\13001956951526.jpg	koelreuteria_paniculata	field	validation
2064	dataset/images\validation\field\koelreuteria_paniculata\13001956951808.jpg	koelreuteria_paniculata	field	validation
2065	dataset/images\validation\field\koelreuteria_paniculata\13001956951810.jpg	koelreuteria_paniculata	field	validation
2066	dataset/images\validation\field\koelreuteria_paniculata\13001956952015.jpg	koelreuteria_paniculata	field	validation
2067	dataset/images\validation\field\koelreuteria_paniculata\13001956952864.jpg	koelreuteria_paniculata	field	validation
2068	dataset/images\validation\field\koelreuteria_paniculata\13001956956142.jpg	koelreuteria_paniculata	field	validation
2069	dataset/images\validation\field\koelreuteria_paniculata\13001956956782.jpg	koelreuteria_paniculata	field	validation
2070	dataset/images\validation\field\koelreuteria_paniculata\13001956958558.jpg	koelreuteria_paniculata	field	validation
2071	dataset/images\validation\field\magnolia_stellata\1259118878_0051.jpg	magnolia_stellata	field	validation
2072	dataset/images\validation\field\magnolia_stellata\13001968940370.jpg	magnolia_stellata	field	validation
2073	dataset/images\validation\field\magnolia_stellata\13001968943931.jpg	magnolia_stellata	field	validation
2074	dataset/images\validation\field\magnolia_stellata\13001968947957.jpg	magnolia_stellata	field	validation
2075	dataset/images\validation\field\magnolia_stellata\13001968948105.jpg	magnolia_stellata	field	validation
2076	dataset/images\validation\field\magnolia_stellata\13001968949327.jpg	magnolia_stellata	field	validation
2077	dataset/images\validation\field\magnolia_stellata\13001968949832.jpg	magnolia_stellata	field	validation
2078	dataset/images\validation\field\quercus_velutina\13002194290589.jpg	quercus_velutina	field	validation
2079	dataset/images\validation\field\quercus_velutina\13002194291601.jpg	quercus_velutina	field	validation
2080	dataset/images\validation\field\quercus_velutina\13002194291880.jpg	quercus_velutina	field	validation
2081	dataset/images\validation\field\quercus_velutina\13002194292017.jpg	quercus_velutina	field	validation
2082	dataset/images\validation\field\quercus_velutina\13002194296168.jpg	quercus_velutina	field	validation
2083	dataset/images\validation\field\quercus_velutina\13002194297004.jpg	quercus_velutina	field	validation
2084	dataset/images\validation\field\quercus_velutina\13002194299996.jpg	quercus_velutina	field	validation
2085	dataset/images\test\lab\acer_campestre\ny1079-01-3.jpg	acer_campestre	lab	test
2086	dataset/images\test\lab\acer_campestre\ny1079-02-3.jpg	acer_campestre	lab	test
2087	dataset/images\test\lab\acer_campestre\ny1079-03-3.jpg	acer_campestre	lab	test
2088	dataset/images\test\lab\acer_campestre\ny1079-04-1.jpg	acer_campestre	lab	test
2089	dataset/images\test\lab\acer_campestre\ny1079-08-1.jpg	acer_campestre	lab	test
2090	dataset/images\test\lab\acer_campestre\ny1079-08-3.jpg	acer_campestre	lab	test
2091	dataset/images\test\lab\acer_campestre\ny1079-08-4.jpg	acer_campestre	lab	test
2092	dataset/images\test\lab\acer_campestre\ny1079-09-1.jpg	acer_campestre	lab	test
2093	dataset/images\test\lab\acer_campestre\ny1080-01-3.jpg	acer_campestre	lab	test
2094	dataset/images\test\lab\acer_campestre\ny1080-02-1.jpg	acer_campestre	lab	test
2095	dataset/images\test\lab\acer_campestre\ny1080-02-3.jpg	acer_campestre	lab	test
2096	dataset/images\test\lab\acer_campestre\ny1080-05-2.jpg	acer_campestre	lab	test
2097	dataset/images\test\lab\acer_campestre\ny1080-06-3.jpg	acer_campestre	lab	test
2098	dataset/images\test\lab\acer_campestre\ny1080-07-2.jpg	acer_campestre	lab	test
2099	dataset/images\test\lab\acer_campestre\ny1080-08-3.jpg	acer_campestre	lab	test
2100	dataset/images\test\lab\acer_campestre\ny1081-02-4.jpg	acer_campestre	lab	test
2101	dataset/images\test\lab\acer_campestre\ny1081-04-3.jpg	acer_campestre	lab	test
2102	dataset/images\test\lab\acer_ginnala\ny1148-02-1.jpg	acer_ginnala	lab	test
2103	dataset/images\test\lab\acer_ginnala\ny1148-02-3.jpg	acer_ginnala	lab	test
2104	dataset/images\test\lab\acer_ginnala\ny1148-05-1.jpg	acer_ginnala	lab	test
2105	dataset/images\test\lab\acer_ginnala\ny1148-06-1.jpg	acer_ginnala	lab	test
2106	dataset/images\test\lab\acer_ginnala\ny1148-06-2.jpg	acer_ginnala	lab	test
2107	dataset/images\test\lab\acer_ginnala\ny1148-06-3.jpg	acer_ginnala	lab	test
2108	dataset/images\test\lab\acer_ginnala\ny1148-06-4.jpg	acer_ginnala	lab	test
2109	dataset/images\test\lab\acer_ginnala\ny1148-09-2.jpg	acer_ginnala	lab	test
2110	dataset/images\test\lab\acer_ginnala\ny1148-11-1.jpg	acer_ginnala	lab	test
2111	dataset/images\test\lab\acer_ginnala\ny1148-11-4.jpg	acer_ginnala	lab	test
2112	dataset/images\test\lab\acer_ginnala\ny1148-13-2.jpg	acer_ginnala	lab	test
2113	dataset/images\test\lab\acer_ginnala\ny1148-14-1.jpg	acer_ginnala	lab	test
2114	dataset/images\test\lab\acer_ginnala\ny1148-15-4.jpg	acer_ginnala	lab	test
2115	dataset/images\test\lab\acer_ginnala\ny1148-17-4.jpg	acer_ginnala	lab	test
2116	dataset/images\test\lab\acer_ginnala\ny1148-21-3.jpg	acer_ginnala	lab	test
2117	dataset/images\test\lab\acer_ginnala\ny1148-24-1.jpg	acer_ginnala	lab	test
2118	dataset/images\test\lab\acer_ginnala\ny1148-25-2.jpg	acer_ginnala	lab	test
2119	dataset/images\test\lab\acer_ginnala\ny1148-30-1.jpg	acer_ginnala	lab	test
2120	dataset/images\test\lab\acer_negundo\pi2025-02-4.jpg	acer_negundo	lab	test
2121	dataset/images\test\lab\acer_negundo\pi2025-03-2.jpg	acer_negundo	lab	test
2122	dataset/images\test\lab\acer_negundo\pi2025-03-4.jpg	acer_negundo	lab	test
2123	dataset/images\test\lab\acer_negundo\pi2025-06-2.jpg	acer_negundo	lab	test
2124	dataset/images\test\lab\acer_negundo\pi2025-07-3.jpg	acer_negundo	lab	test
2125	dataset/images\test\lab\acer_negundo\pi2025-07-4.jpg	acer_negundo	lab	test
